Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
436,Entry Long,long,2022-02-09 04:00,43719.0,1,511.70,1.17,18977.40,0.43,1082.80,2.48,192.60,0.44
435,Exit Long,Close entry(s) order long,2022-02-08 04:00,43979.9,1,1585.10,3.74,18465.70,1.36,3105.20,7.32,744.90,1.76
435,Entry Long,long,2022-02-06 16:00,42394.8,1,1585.10,3.74,18465.70,1.36,3105.20,7.32,744.90,1.76
434,Exit Long,Close entry(s) order long,2022-02-06 07:00,41299.8,1,-346.90,-0.83,16880.60,-0.3,538.30,1.29,432.50,1.04
434,Entry Long,long,2022-02-06 01:00,41646.7,1,-346.90,-0.83,16880.60,-0.3,538.30,1.29,432.50,1.04
433,Exit Long,Close entry(s) order long,2022-02-05 16:00,41386.8,1,4065.90,10.89,17227.50,3.59,4599.10,12.32,288.90,0.77
433,Entry Long,long,2022-02-03 16:00,37320.9,1,4065.90,10.89,17227.50,3.59,4599.10,12.32,288.90,0.77
432,Exit Long,Close entry(s) order long,2022-02-01 13:00,38500.0,1,17.10,0.04,13161.60,0.02,803.10,2.09,461.70,1.2
432,Entry Long,long,2022-01-31 10:00,38482.9,1,17.10,0.04,13161.60,0.02,803.10,2.09,461.70,1.2
431,Exit Long,Close entry(s) order long,2022-01-30 07:00,37840.5,1,102.20,0.27,13144.50,0.09,984.80,2.61,433.30,1.15
431,Entry Long,long,2022-01-28 13:00,37738.3,1,102.20,0.27,13144.50,0.09,984.80,2.61,433.30,1.15
430,Exit Long,Close entry(s) order long,2022-01-28 10:00,36848.5,1,-318.30,-0.86,13042.30,-0.28,323.20,0.87,1004.80,2.7
430,Entry Long,long,2022-01-27 16:00,37166.8,1,-318.30,-0.86,13042.30,-0.28,323.20,0.87,1004.80,2.7
429,Exit Long,Close entry(s) order long,2022-01-26 16:00,36816.3,1,-469.80,-1.26,13360.60,-0.41,1649.90,4.42,1068.20,2.86
429,Entry Long,long,2022-01-25 10:00,37286.1,1,-469.80,-1.26,13360.60,-0.41,1649.90,4.42,1068.20,2.86
428,Exit Long,Close entry(s) order long,2022-01-25 07:00,36313.2,1,-913.20,-2.45,13830.40,-0.8,2.60,0.01,1522.60,4.09
428,Entry Long,long,2022-01-24 13:00,37226.4,1,-913.20,-2.45,13830.40,-0.8,2.60,0.01,1522.60,4.09
427,Exit Long,Close entry(s) order long,2022-01-23 19:00,35206.9,1,-1046.80,-2.89,14743.60,-0.9,2.90,0.01,1081.50,2.98
427,Entry Long,long,2022-01-23 16:00,36253.7,1,-1046.80,-2.89,14743.60,-0.9,2.90,0.01,1081.50,2.98
426,Exit Long,Close entry(s) order long,2022-01-23 13:00,35299.9,1,-168.10,-0.47,15790.40,-0.14,1195.00,3.37,867.20,2.45
426,Entry Long,long,2022-01-22 22:00,35468.0,1,-168.10,-0.47,15790.40,-0.14,1195.00,3.37,867.20,2.45
425,Exit Long,Close entry(s) order long,2022-01-20 16:00,40680.9,1,-1445.60,-3.43,15958.50,-1.23,1371.80,3.26,1563.30,3.71
425,Entry Long,long,2022-01-20 04:00,42126.5,1,-1445.60,-3.43,15958.50,-1.23,1371.80,3.26,1563.30,3.71
424,Exit Long,Close entry(s) order long,2022-01-19 22:00,41891.7,1,-99.00,-0.24,17404.10,-0.08,89.40,0.21,213.40,0.51
424,Entry Long,long,2022-01-19 19:00,41990.7,1,-99.00,-0.24,17404.10,-0.08,89.40,0.21,213.40,0.51
423,Exit Long,Close entry(s) order long,2022-01-19 16:00,41665.9,1,-371.70,-0.88,17503.10,-0.32,521.80,1.24,476.20,1.13
423,Entry Long,long,2022-01-19 04:00,42037.6,1,-371.70,-0.88,17503.10,-0.32,521.80,1.24,476.20,1.13
422,Exit Long,Close entry(s) order long,2022-01-19 01:00,41368.4,1,-980.90,-2.32,17874.80,-0.83,165.70,0.39,1209.30,2.86
422,Entry Long,long,2022-01-18 16:00,42349.3,1,-980.90,-2.32,17874.80,-0.83,165.70,0.39,1209.30,2.86
421,Exit Long,Close entry(s) order long,2022-01-16 19:00,42922.3,1,-149.40,-0.35,18855.70,-0.13,194.30,0.45,318.70,0.74
421,Entry Long,long,2022-01-16 10:00,43071.7,1,-149.40,-0.35,18855.70,-0.13,194.30,0.45,318.70,0.74
420,Exit Long,Close entry(s) order long,2022-01-15 19:00,42924.4,1,12.20,0.03,19005.10,0.01,888.70,2.07,348.10,0.81
420,Entry Long,long,2022-01-14 10:00,42912.2,1,12.20,0.03,19005.10,0.01,888.70,2.07,348.10,0.81
419,Exit Long,Close entry(s) order long,2022-01-13 04:00,43604.2,1,1787.80,4.28,18992.90,1.53,2513.70,6.01,559.30,1.34
419,Entry Long,long,2022-01-10 16:00,41816.4,1,1787.80,4.28,18992.90,1.53,2513.70,6.01,559.30,1.34
418,Exit Long,Close entry(s) order long,2022-01-10 01:00,41815.5,1,-286.70,-0.68,17205.10,-0.24,689.10,1.64,887.30,2.11
418,Entry Long,long,2022-01-08 19:00,42102.2,1,-286.70,-0.68,17205.10,-0.24,689.10,1.64,887.30,2.11
417,Exit Long,Close entry(s) order long,2022-01-08 10:00,40841.3,1,-1137.80,-2.71,17491.80,-0.96,214.70,0.51,1180.20,2.81
417,Entry Long,long,2022-01-07 22:00,41979.1,1,-1137.80,-2.71,17491.80,-0.96,214.70,0.51,1180.20,2.81
416,Exit Long,Close entry(s) order long,2022-01-06 22:00,41845.4,1,-1240.70,-2.88,18629.60,-1.04,63.20,0.15,2086.10,4.84
416,Entry Long,long,2022-01-06 16:00,43086.1,1,-1240.70,-2.88,18629.60,-1.04,63.20,0.15,2086.10,4.84
415,Exit Long,Close entry(s) order long,2022-01-05 13:00,43961.3,1,-2732.50,-5.85,19870.30,-2.23,127.20,0.27,3105.60,6.65
415,Entry Long,long,2022-01-05 07:00,46693.8,1,-2732.50,-5.85,19870.30,-2.23,127.20,0.27,3105.60,6.65
414,Exit Long,Close entry(s) order long,2022-01-04 16:00,45833.0,1,-895.30,-1.92,22602.80,-0.72,800.70,1.71,1173.30,2.51
414,Entry Long,long,2022-01-04 04:00,46728.3,1,-895.30,-1.92,22602.80,-0.72,800.70,1.71,1173.30,2.51
413,Exit Long,Close entry(s) order long,2022-01-02 01:00,47216.0,1,453.00,0.97,23498.10,0.37,1173.70,2.51,12.90,0.03
413,Entry Long,long,2022-01-01 04:00,46763.0,1,453.00,0.97,23498.10,0.37,1173.70,2.51,12.90,0.03
412,Exit Long,Close entry(s) order long,2021-12-31 13:00,45880.1,1,-2559.60,-5.28,23045.10,-2.04,123.90,0.26,2771.00,5.72
412,Entry Long,long,2021-12-31 01:00,48439.7,1,-2559.60,-5.28,23045.10,-2.04,123.90,0.26,2771.00,5.72
411,Exit Long,Close entry(s) order long,2021-12-30 22:00,47275.6,1,-75.40,-0.16,25604.70,-0.06,555.90,1.17,641.10,1.35
411,Entry Long,long,2021-12-30 07:00,47351.0,1,-75.40,-0.16,25604.70,-0.06,555.90,1.17,641.10,1.35
410,Exit Long,Close entry(s) order long,2021-12-29 16:00,46466.4,1,-1367.80,-2.86,25680.10,-1.08,211.80,0.44,1794.70,3.75
410,Entry Long,long,2021-12-29 07:00,47834.2,1,-1367.80,-2.86,25680.10,-1.08,211.80,0.44,1794.70,3.75
409,Exit Long,Close entry(s) order long,2021-12-27 19:00,49782.8,1,-492.90,-0.98,27047.90,-0.39,1796.50,3.57,693.70,1.38
409,Entry Long,long,2021-12-26 13:00,50275.7,1,-492.90,-0.98,27047.90,-0.39,1796.50,3.57,693.70,1.38
408,Exit Long,Close entry(s) order long,2021-12-25 16:00,50405.9,1,-466.10,-0.92,27540.80,-0.36,207.70,0.41,521.00,1.02
408,Entry Long,long,2021-12-25 13:00,50872.0,1,-466.10,-0.92,27540.80,-0.36,207.70,0.41,521.00,1.02
407,Exit Long,Close entry(s) order long,2021-12-24 13:00,51110.6,1,1060.90,2.12,28006.90,0.84,1771.30,3.54,0,0
407,Entry Long,long,2021-12-23 10:00,50049.7,1,1060.90,2.12,28006.90,0.84,1771.30,3.54,0,0
406,Exit Long,Close entry(s) order long,2021-12-22 07:00,48830.2,1,1813.00,3.86,26946.00,1.45,2546.80,5.42,367.20,0.78
406,Entry Long,long,2021-12-20 13:00,47017.2,1,1813.00,3.86,26946.00,1.45,2546.80,5.42,367.20,0.78
405,Exit Long,Close entry(s) order long,2021-12-19 10:00,47139.3,1,817.30,1.76,25133.00,0.66,1958.00,4.23,0,0
405,Entry Long,long,2021-12-18 01:00,46322.0,1,817.30,1.76,25133.00,0.66,1958.00,4.23,0,0
404,Exit Long,Close entry(s) order long,2021-12-16 10:00,48083.1,1,-1121.90,-2.28,24315.70,-0.89,230.10,0.47,1133.40,2.3
404,Entry Long,long,2021-12-15 13:00,49205.0,1,-1121.90,-2.28,24315.70,-0.89,230.10,0.47,1133.40,2.3
403,Exit Long,Close entry(s) order long,2021-12-15 10:00,47097.1,1,-524.30,-1.1,25437.60,-0.42,1158.50,2.43,1184.70,2.49
403,Entry Long,long,2021-12-14 04:00,47621.4,1,-524.30,-1.1,25437.60,-0.42,1158.50,2.43,1184.70,2.49
402,Exit Long,Close entry(s) order long,2021-12-12 22:00,49237.2,1,825.00,1.7,25961.90,0.66,2362.70,4.88,286.70,0.59
402,Entry Long,long,2021-12-11 01:00,48412.2,1,825.00,1.7,25961.90,0.66,2362.70,4.88,286.70,0.59
401,Exit Long,Close entry(s) order long,2021-12-10 10:00,47719.1,1,-1007.60,-2.07,25136.90,-0.8,1373.30,2.82,1475.80,3.03
401,Entry Long,long,2021-12-10 04:00,48726.7,1,-1007.60,-2.07,25136.90,-0.8,1373.30,2.82,1475.80,3.03
400,Exit Long,Close entry(s) order long,2021-12-09 01:00,49511.5,1,-760.30,-1.51,26144.50,-0.6,643.30,1.28,1092.70,2.17
400,Entry Long,long,2021-12-08 10:00,50271.8,1,-760.30,-1.51,26144.50,-0.6,643.30,1.28,1092.70,2.17
399,Exit Long,Close entry(s) order long,2021-12-07 13:00,50412.0,1,1576.20,3.23,26904.80,1.26,3094.90,6.34,28.80,0.06
399,Entry Long,long,2021-12-06 13:00,48835.8,1,1576.20,3.23,26904.80,1.26,3094.90,6.34,28.80,0.06
398,Exit Long,Close entry(s) order long,2021-12-05 10:00,49268.0,1,15.60,0.03,25328.60,0.01,438.80,0.89,1526.40,3.1
398,Entry Long,long,2021-12-04 13:00,49252.4,1,15.60,0.03,25328.60,0.01,438.80,0.89,1526.40,3.1
397,Exit Long,Close entry(s) order long,2021-12-03 07:00,56252.3,1,-715.70,-1.26,25313.00,-0.57,632.00,1.11,798.00,1.4
397,Entry Long,long,2021-12-03 04:00,56968.0,1,-715.70,-1.26,25313.00,-0.57,632.00,1.11,798.00,1.4
396,Exit Long,Close entry(s) order long,2021-12-03 01:00,56585.1,1,-148.00,-0.26,26028.70,-0.12,235.90,0.42,262.10,0.46
396,Entry Long,long,2021-12-02 22:00,56733.1,1,-148.00,-0.26,26028.70,-0.12,235.90,0.42,262.10,0.46
395,Exit Long,Close entry(s) order long,2021-12-02 19:00,56253.3,1,-771.30,-1.35,26176.70,-0.61,11.30,0.02,941.20,1.65
395,Entry Long,long,2021-12-02 13:00,57024.6,1,-771.30,-1.35,26176.70,-0.61,11.30,0.02,941.20,1.65
394,Exit Long,Close entry(s) order long,2021-12-01 16:00,57187.5,1,-1346.40,-2.3,26948.00,-1.05,504.80,0.86,2083.90,3.56
394,Entry Long,long,2021-12-01 07:00,58533.9,1,-1346.40,-2.3,26948.00,-1.05,504.80,0.86,2083.90,3.56
393,Exit Long,Close entry(s) order long,2021-11-30 19:00,57261.8,1,-1124.20,-1.93,28294.40,-0.87,814.00,1.39,1881.80,3.22
393,Entry Long,long,2021-11-30 07:00,58386.0,1,-1124.20,-1.93,28294.40,-0.87,814.00,1.39,1881.80,3.22
392,Exit Long,Close entry(s) order long,2021-11-29 19:00,57353.5,1,2437.00,4.44,29418.60,1.92,3965.80,7.22,47.90,0.09
392,Entry Long,long,2021-11-28 13:00,54916.5,1,2437.00,4.44,29418.60,1.92,3965.80,7.22,47.90,0.09
391,Exit Long,Close entry(s) order long,2021-11-27 19:00,54361.2,1,-694.00,-1.26,26981.60,-0.54,162.80,0.3,1405.20,2.55
391,Entry Long,long,2021-11-27 01:00,55055.2,1,-694.00,-1.26,26981.60,-0.54,162.80,0.3,1405.20,2.55
390,Exit Long,Close entry(s) order long,2021-11-25 22:00,57840.6,1,439.80,0.77,27675.60,0.35,1999.20,3.48,549.90,0.96
390,Entry Long,long,2021-11-24 13:00,57400.8,1,439.80,0.77,27675.60,0.35,1999.20,3.48,549.90,0.96
389,Exit Long,Close entry(s) order long,2021-11-24 01:00,56845.1,1,-848.30,-1.47,27235.80,-0.66,165.50,0.29,1546.00,2.68
389,Entry Long,long,2021-11-23 07:00,57693.4,1,-848.30,-1.47,27235.80,-0.66,165.50,0.29,1546.00,2.68
388,Exit Long,Close entry(s) order long,2021-11-21 16:00,58595.6,1,-1008.60,-1.69,28084.10,-0.78,62.20,0.1,1095.60,1.84
388,Entry Long,long,2021-11-21 13:00,59604.2,1,-1008.60,-1.69,28084.10,-0.78,62.20,0.1,1095.60,1.84
387,Exit Long,Close entry(s) order long,2021-11-21 07:00,58899.3,1,-518.60,-0.87,29092.70,-0.4,432.10,0.73,917.80,1.54
387,Entry Long,long,2021-11-20 13:00,59417.9,1,-518.60,-0.87,29092.70,-0.4,432.10,0.73,917.80,1.54
386,Exit Long,Close entry(s) order long,2021-11-20 10:00,57909.8,1,-110.30,-0.19,29611.30,-0.09,949.70,1.64,665.10,1.15
386,Entry Long,long,2021-11-19 07:00,58020.1,1,-110.30,-0.19,29611.30,-0.09,949.70,1.64,665.10,1.15
385,Exit Long,Close entry(s) order long,2021-11-18 04:00,59208.9,1,-1551.00,-2.55,29721.60,-1.18,191.30,0.31,1772.90,2.92
385,Entry Long,long,2021-11-17 04:00,60759.9,1,-1551.00,-2.55,29721.60,-1.18,191.30,0.31,1772.90,2.92
384,Exit Long,Close entry(s) order long,2021-11-15 10:00,64042.1,1,-1463.00,-2.23,31272.60,-1.1,855.90,1.31,1614.10,2.46
384,Entry Long,long,2021-11-14 16:00,65505.1,1,-1463.00,-2.23,31272.60,-1.1,855.90,1.31,1614.10,2.46
383,Exit Long,Close entry(s) order long,2021-11-14 04:00,64450.7,1,755.80,1.19,32735.60,0.57,1618.60,2.54,325.60,0.51
383,Entry Long,long,2021-11-12 19:00,63694.9,1,755.80,1.19,32735.60,0.57,1618.60,2.54,325.60,0.51
382,Exit Long,Close entry(s) order long,2021-11-11 22:00,64681.3,1,-251.10,-0.39,31979.80,-0.19,540.30,0.83,914.00,1.41
382,Entry Long,long,2021-11-11 10:00,64932.4,1,-251.10,-0.39,31979.80,-0.19,540.30,0.83,914.00,1.41
381,Exit Long,Close entry(s) order long,2021-11-10 16:00,64892.2,1,-3509.00,-5.13,32230.90,-2.59,372.40,0.54,5861.20,8.57
381,Entry Long,long,2021-11-10 07:00,68401.2,1,-3509.00,-5.13,32230.90,-2.59,372.40,0.54,5861.20,8.57
380,Exit Long,Close entry(s) order long,2021-11-09 10:00,66800.7,1,5653.20,9.25,35739.90,4.35,7352.60,12.02,0.10,0
380,Entry Long,long,2021-11-06 14:00,61147.5,1,5653.20,9.25,35739.90,4.35,7352.60,12.02,0.10,0
379,Exit Long,Close entry(s) order long,2021-11-05 11:00,60974.7,1,-1207.00,-1.94,30086.70,-0.92,422.30,0.68,1451.70,2.33
379,Entry Long,long,2021-11-04 23:00,62181.7,1,-1207.00,-1.94,30086.70,-0.92,422.30,0.68,1451.70,2.33
378,Exit Long,Close entry(s) order long,2021-11-04 05:00,61445.6,1,-1448.30,-2.3,31293.70,-1.09,193.00,0.31,1673.60,2.66
378,Entry Long,long,2021-11-03 17:00,62893.9,1,-1448.30,-2.3,31293.70,-1.09,193.00,0.31,1673.60,2.66
377,Exit Long,Close entry(s) order long,2021-11-03 02:00,62972.1,1,1403.90,2.28,32742.00,1.07,2713.20,4.41,67.40,0.11
377,Entry Long,long,2021-11-02 02:00,61568.2,1,1403.90,2.28,32742.00,1.07,2713.20,4.41,67.40,0.11
376,Exit Long,Close entry(s) order long,2021-11-01 17:00,60898.0,1,348.60,0.58,31338.10,0.27,1891.20,3.12,1168.20,1.93
376,Entry Long,long,2021-10-31 20:00,60549.4,1,348.60,0.58,31338.10,0.27,1891.20,3.12,1168.20,1.93
375,Exit Long,Close entry(s) order long,2021-10-31 02:00,60782.2,1,-1073.70,-1.74,30989.50,-0.81,541.10,0.87,1331.90,2.15
375,Entry Long,long,2021-10-30 17:00,61855.9,1,-1073.70,-1.74,30989.50,-0.81,541.10,0.87,1331.90,2.15
374,Exit Long,Close entry(s) order long,2021-10-30 02:00,61328.9,1,2269.40,3.84,32063.20,1.75,3902.40,6.61,1239.50,2.1
374,Entry Long,long,2021-10-27 23:00,59059.5,1,2269.40,3.84,32063.20,1.75,3902.40,6.61,1239.50,2.1
373,Exit Long,Close entry(s) order long,2021-10-25 20:00,62729.6,1,1875.70,3.08,29793.80,1.47,2856.80,4.69,195.80,0.32
373,Entry Long,long,2021-10-24 17:00,60853.9,1,1875.70,3.08,29793.80,1.47,2856.80,4.69,195.80,0.32
372,Exit Long,Close entry(s) order long,2021-10-24 02:00,60528.6,1,-1020.40,-1.66,27918.10,-0.79,199.00,0.32,1100.00,1.79
372,Entry Long,long,2021-10-23 05:00,61549.0,1,-1020.40,-1.66,27918.10,-0.79,199.00,0.32,1100.00,1.79
371,Exit Long,Close entry(s) order long,2021-10-22 11:00,60570.2,1,-2818.50,-4.45,28938.50,-2.14,316.60,0.5,3377.70,5.33
371,Entry Long,long,2021-10-22 05:00,63388.7,1,-2818.50,-4.45,28938.50,-2.14,316.60,0.5,3377.70,5.33
370,Exit Long,Close entry(s) order long,2021-10-20 23:00,64831.9,1,2804.20,4.52,31757.00,2.17,4958.20,7.99,703.10,1.13
370,Entry Long,long,2021-10-18 17:00,62027.7,1,2804.20,4.52,31757.00,2.17,4958.20,7.99,703.10,1.13
369,Exit Long,Close entry(s) order long,2021-10-18 14:00,61350.8,1,-175.40,-0.29,28952.80,-0.14,1167.80,1.9,1657.90,2.69
369,Entry Long,long,2021-10-17 17:00,61526.2,1,-175.40,-0.29,28952.80,-0.14,1167.80,1.9,1657.90,2.69
368,Exit Long,Close entry(s) order long,2021-10-17 14:00,59389.8,1,-1560.10,-2.56,29128.20,-1.19,329.80,0.54,1972.90,3.24
368,Entry Long,long,2021-10-17 05:00,60949.9,1,-1560.10,-2.56,29128.20,-1.19,329.80,0.54,1972.90,3.24
367,Exit Long,Close entry(s) order long,2021-10-16 05:00,61602.8,1,2511.60,4.25,30688.30,1.96,3856.20,6.53,354.50,0.6
367,Entry Long,long,2021-10-14 20:00,59091.2,1,2511.60,4.25,30688.30,1.96,3856.20,6.53,354.50,0.6
366,Exit Long,Close entry(s) order long,2021-10-14 11:00,57182.4,1,304.40,0.54,28176.70,0.24,1651.90,2.9,253.00,0.44
366,Entry Long,long,2021-10-13 11:00,56878.0,1,304.40,0.54,28176.70,0.24,1651.90,2.9,253.00,0.44
365,Exit Long,Close entry(s) order long,2021-10-12 05:00,57249.8,1,719.10,1.27,27872.30,0.57,1309.30,2.32,667.70,1.18
365,Entry Long,long,2021-10-10 23:00,56530.7,1,719.10,1.27,27872.30,0.57,1309.30,2.32,667.70,1.18
364,Exit Long,Close entry(s) order long,2021-10-10 17:00,54663.6,1,-991.10,-1.78,27153.20,-0.77,850.80,1.53,1304.60,2.34
364,Entry Long,long,2021-10-09 23:00,55654.7,1,-991.10,-1.78,27153.20,-0.77,850.80,1.53,1304.60,2.34
363,Exit Long,Close entry(s) order long,2021-10-09 20:00,54639.8,1,-160.30,-0.29,28144.30,-0.12,699.90,1.28,705.10,1.29
363,Entry Long,long,2021-10-09 05:00,54800.1,1,-160.30,-0.29,28144.30,-0.12,699.90,1.28,705.10,1.29
362,Exit Long,Close entry(s) order long,2021-10-08 14:00,53995.1,1,-1807.70,-3.24,28304.60,-1.39,93.30,0.17,2026.40,3.63
362,Entry Long,long,2021-10-08 02:00,55802.8,1,-1807.70,-3.24,28304.60,-1.39,93.30,0.17,2026.40,3.63
361,Exit Long,Close entry(s) order long,2021-10-07 05:00,54297.9,1,4987.20,10.11,30112.30,3.99,6459.80,13.1,749.70,1.52
361,Entry Long,long,2021-10-04 11:00,49310.7,1,4987.20,10.11,30112.30,3.99,6459.80,13.1,749.70,1.52
360,Exit Long,Close entry(s) order long,2021-10-03 20:00,47680.0,1,-307.80,-0.64,25125.10,-0.25,1231.60,2.57,405.40,0.84
360,Entry Long,long,2021-10-02 23:00,47987.8,1,-307.80,-0.64,25125.10,-0.25,1231.60,2.57,405.40,0.84
359,Exit Long,Close entry(s) order long,2021-10-02 05:00,47689.7,1,4284.90,9.87,25432.90,3.54,5061.80,11.66,690.70,1.59
359,Entry Long,long,2021-09-29 20:00,43404.8,1,4284.90,9.87,25432.90,3.54,5061.80,11.66,690.70,1.59
358,Exit Long,Close entry(s) order long,2021-09-29 14:00,41129.9,1,-1166.90,-2.76,21148.00,-0.95,296.20,0.7,1387.10,3.28
358,Entry Long,long,2021-09-28 23:00,42296.8,1,-1166.90,-2.76,21148.00,-0.95,296.20,0.7,1387.10,3.28
357,Exit Long,Close entry(s) order long,2021-09-27 08:00,43191.1,1,122.90,0.29,22314.90,0.1,1288.90,2.99,437.50,1.02
357,Entry Long,long,2021-09-26 05:00,43068.2,1,122.90,0.29,22314.90,0.1,1288.90,2.99,437.50,1.02
356,Exit Long,Close entry(s) order long,2021-09-25 20:00,42064.9,1,-383.50,-0.9,22192.00,-0.31,521.50,1.23,817.20,1.93
356,Entry Long,long,2021-09-24 23:00,42448.4,1,-383.50,-0.9,22192.00,-0.31,521.50,1.23,817.20,1.93
355,Exit Long,Close entry(s) order long,2021-09-24 05:00,41523.2,1,-769.50,-1.82,22575.50,-0.62,2851.40,6.74,1609.70,3.81
355,Entry Long,long,2021-09-22 02:00,42292.7,1,-769.50,-1.82,22575.50,-0.62,2851.40,6.74,1609.70,3.81
354,Exit Long,Close entry(s) order long,2021-09-21 14:00,40963.6,1,-2303.90,-5.32,23345.00,-1.83,380.50,0.88,2517.50,5.82
354,Entry Long,long,2021-09-21 02:00,43267.5,1,-2303.90,-5.32,23345.00,-1.83,380.50,0.88,2517.50,5.82
353,Exit Long,Close entry(s) order long,2021-09-18 17:00,48294.0,1,-380.80,-0.78,25648.90,-0.3,125.20,0.26,873.80,1.8
353,Entry Long,long,2021-09-17 23:00,48674.8,1,-380.80,-0.78,25648.90,-0.3,125.20,0.26,873.80,1.8
352,Exit Long,Close entry(s) order long,2021-09-17 11:00,47259.2,1,-781.40,-1.63,26029.70,-0.62,81.60,0.17,890.60,1.85
352,Entry Long,long,2021-09-16 23:00,48040.6,1,-781.40,-1.63,26029.70,-0.62,81.60,0.17,890.60,1.85
351,Exit Long,Close entry(s) order long,2021-09-16 08:00,47591.2,1,2652.90,5.9,26811.10,2.14,3581.70,7.97,293.30,0.65
351,Entry Long,long,2021-09-13 17:00,44938.3,1,2652.90,5.9,26811.10,2.14,3581.70,7.97,293.30,0.65
350,Exit Long,Close entry(s) order long,2021-09-12 20:00,44957.5,1,-1162.80,-2.52,24158.20,-0.93,322.70,0.7,1298.60,2.82
350,Entry Long,long,2021-09-12 02:00,46120.3,1,-1162.80,-2.52,24158.20,-0.93,322.70,0.7,1298.60,2.82
349,Exit Long,Close entry(s) order long,2021-09-11 20:00,45303.8,1,-255.20,-0.56,25321.00,-0.2,425.00,0.93,820.90,1.8
349,Entry Long,long,2021-09-11 05:00,45559.0,1,-255.20,-0.56,25321.00,-0.2,425.00,0.93,820.90,1.8
348,Exit Long,Close entry(s) order long,2021-09-10 02:00,45999.9,1,-407.60,-0.88,25576.20,-0.32,984.50,2.12,918.90,1.98
348,Entry Long,long,2021-09-08 05:00,46407.5,1,-407.60,-0.88,25576.20,-0.32,984.50,2.12,918.90,1.98
347,Exit Long,Close entry(s) order long,2021-09-07 05:00,50935.7,1,-974.80,-1.88,25983.80,-0.77,1009.50,1.94,1405.50,2.71
347,Entry Long,long,2021-09-06 14:00,51910.5,1,-974.80,-1.88,25983.80,-0.77,1009.50,1.94,1405.50,2.71
346,Exit Long,Close entry(s) order long,2021-09-06 11:00,51673.0,1,1528.80,3.05,26958.60,1.22,2089.80,4.17,271.60,0.54
346,Entry Long,long,2021-09-05 02:00,50144.2,1,1528.80,3.05,26958.60,1.22,2089.80,4.17,271.60,0.54
345,Exit Long,Close entry(s) order long,2021-09-04 23:00,49685.8,1,-405.60,-0.81,25429.80,-0.32,35.00,0.07,505.40,1.01
345,Entry Long,long,2021-09-04 20:00,50091.4,1,-405.60,-0.81,25429.80,-0.32,35.00,0.07,505.40,1.01
344,Exit Long,Close entry(s) order long,2021-09-03 23:00,50283.5,1,297.50,0.6,25835.40,0.24,1041.00,2.08,463.60,0.93
344,Entry Long,long,2021-09-03 02:00,49986.0,1,297.50,0.6,25835.40,0.24,1041.00,2.08,463.60,0.93
343,Exit Long,Close entry(s) order long,2021-09-02 14:00,49541.7,1,1833.60,3.84,25537.90,1.48,2672.70,5.6,436.50,0.91
343,Entry Long,long,2021-09-01 05:00,47708.1,1,1833.60,3.84,25537.90,1.48,2672.70,5.6,436.50,0.91
342,Exit Long,Close entry(s) order long,2021-08-30 17:00,46981.0,1,-1639.70,-3.37,23704.30,-1.31,44.40,0.09,1787.60,3.68
342,Entry Long,long,2021-08-30 14:00,48620.7,1,-1639.70,-3.37,23704.30,-1.31,44.40,0.09,1787.60,3.68
341,Exit Long,Close entry(s) order long,2021-08-29 23:00,48003.3,1,-882.90,-1.81,25344.00,-0.7,503.40,1.03,1151.30,2.36
341,Entry Long,long,2021-08-29 14:00,48886.2,1,-882.90,-1.81,25344.00,-0.7,503.40,1.03,1151.30,2.36
340,Exit Long,Close entry(s) order long,2021-08-28 08:00,48654.5,1,1431.90,3.03,26226.90,1.15,2063.40,4.37,644.50,1.36
340,Entry Long,long,2021-08-26 20:00,47222.6,1,1431.90,3.03,26226.90,1.15,2063.40,4.37,644.50,1.36
339,Exit Long,Close entry(s) order long,2021-08-25 23:00,47042.5,1,-1395.70,-2.88,24795.00,-1.11,904.10,1.87,1619.40,3.34
339,Entry Long,long,2021-08-25 08:00,48438.2,1,-1395.70,-2.88,24795.00,-1.11,904.10,1.87,1619.40,3.34
338,Exit Long,Close entry(s) order long,2021-08-24 08:00,48527.3,1,-901.70,-1.82,26190.70,-0.71,25.00,0.05,1195.30,2.42
338,Entry Long,long,2021-08-24 05:00,49429.0,1,-901.70,-1.82,26190.70,-0.71,25.00,0.05,1195.30,2.42
337,Exit Long,Close entry(s) order long,2021-08-23 14:00,49522.0,1,-567.00,-1.13,27092.40,-0.44,442.20,0.88,1086.20,2.17
337,Entry Long,long,2021-08-22 20:00,50089.0,1,-567.00,-1.13,27092.40,-0.44,442.20,0.88,1086.20,2.17
336,Exit Long,Close entry(s) order long,2021-08-22 02:00,49004.4,1,-124.10,-0.25,27659.40,-0.1,143.90,0.29,220.40,0.45
336,Entry Long,long,2021-08-21 23:00,49128.5,1,-124.10,-0.25,27659.40,-0.1,143.90,0.29,220.40,0.45
335,Exit Long,Close entry(s) order long,2021-08-21 17:00,48821.3,1,-833.80,-1.68,27783.50,-0.65,16.30,0.03,886.70,1.79
335,Entry Long,long,2021-08-21 11:00,49655.1,1,-833.80,-1.68,27783.50,-0.65,16.30,0.03,886.70,1.79
